folder,filename,filepath,heuristic1,heuristic2,board_size,games_in_tournament,tournament_number,game_number,winner,end_condition,rounds,duration_seconds,P1/MAX-max nodes,P1/MAX-max cutoffs,P1/MAX-max avgCutIdx,P1/MAX-max firstChildCut,P1/MAX-min nodes,P1/MAX-min cutoffs,P1/MAX-min avgCutIdx,P1/MAX-min firstChildCut,P2/MIN-max nodes,P2/MIN-max cutoffs,P2/MIN-max avgCutIdx,P2/MIN-max firstChildCut,P2/MIN-min nodes,P2/MIN-min cutoffs,P2/MIN-min avgCutIdx,P2/MIN-min firstChildCut,[Visited]lookups,[Visited]hits,[Visited]inserts,[Visited]hit_rate
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,47,2,objective,40,0.615117,7682,5122,0.0868801,94.3772,3691,1999,0.192096,87.3437,3415,1762,0.258229,83.882,7795,5732,0.0275645,97.9065,47438,1847,45677,3.8935
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,48,1,objective,31,0.42618,5162,4152,0.0782755,95.1349,1883,719,0.15299,87.8999,3102,1670,0.216766,87.006,6125,4183,0.0351422,97.2747,32571,1295,31327,3.97593
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,49,1,objective,23,0.41432,5490,3836,0.0988008,93.952,2474,1358,0.236377,83.947,2294,1197,0.186299,89.3066,4696,3440,0.0165698,98.7209,31130,1271,29914,4.08288
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,50,1,no_moves,41,0.484791,5747,4058,0.079103,94.9975,2583,1282,0.197348,87.9095,3459,1908,0.223795,86.478,6923,4720,0.0302966,98.0085,38540,1390,37209,3.60664
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,51,1,objective,23,0.409289,5481,3870,0.0932817,94.1085,2446,1319,0.225929,85.5951,2368,1253,0.171588,90.1038,4785,3486,0.0189329,98.7091,31382,1254,30191,3.99592
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,52,1,objective,27,0.440594,5466,3969,0.0846561,94.2807,2355,1185,0.225316,85.0633,2647,1440,0.198611,87.9861,5381,3882,0.0185471,98.6605,32792,1322,31527,4.03147
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,53,1,objective,33,0.428508,5038,3974,0.0646704,96.15,1893,788,0.115482,90.9898,3149,1759,0.172825,88.8573,6049,4023,0.0345513,97.39,32506,1151,31394,3.54088
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,54,1,no_moves,19,0.342349,4395,3271,0.111281,93.0908,1800,871,0.288175,81.2859,2097,1131,0.16092,90.6278,4245,3030,0.0165017,98.5809,25625,1024,24645,3.9961
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,55,1,objective,25,0.446781,5174,3780,0.0867725,94.2593,2237,1113,0.218329,85.6244,2632,1396,0.191261,88.2521,5456,3995,0.0155194,98.8235,31788,1269,30572,3.99207
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,56,1,objective,25,0.420795,5206,3749,0.0904241,94.2651,2275,1162,0.216867,86.0585,2586,1410,0.195035,88.9362,5231,3766,0.011949,99.1768,31578,1231,30401,3.89828
