folder,filename,filepath,heuristic1,heuristic2,board_size,games_in_tournament,tournament_number,game_number,winner,end_condition,rounds,duration_seconds,P1/MAX-max nodes,P1/MAX-max cutoffs,P1/MAX-max avgCutIdx,P1/MAX-max firstChildCut,P1/MAX-min nodes,P1/MAX-min cutoffs,P1/MAX-min avgCutIdx,P1/MAX-min firstChildCut,P2/MIN-max nodes,P2/MIN-max cutoffs,P2/MIN-max avgCutIdx,P2/MIN-max firstChildCut,P2/MIN-min nodes,P2/MIN-min cutoffs,P2/MIN-min avgCutIdx,P2/MIN-min firstChildCut,[Visited]lookups,[Visited]hits,[Visited]inserts,[Visited]hit_rate
E,Ed-Fd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Fd_s_7_100-1.txt,Ed,Fd,7,100,1,92,1,objective,19,0.73941,8669,5925,0.457046,74.1941,3385,1797,0.391764,74.9026,2930,1524,0.514436,68.9633,7985,5801,0.406137,77.5039,57916,2698,55323,4.65847
E,Ed-Fd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Fd_s_7_100-1.txt,Ed,Fd,7,100,1,93,1,no_moves,23,0.732434,8434,5868,0.49983,70.5862,3192,1702,0.496475,70.6228,3209,1539,0.575699,66.1468,8851,6566,0.442735,77.018,58588,2913,55783,4.97201
E,Ed-Fd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Fd_s_7_100-1.txt,Ed,Fd,7,100,1,94,1,no_moves,21,0.678004,7835,5513,0.447669,72.8823,2970,1474,0.451832,70.692,2996,1501,0.581612,64.8235,8113,5849,0.396478,78.5433,54014,2671,51433,4.94501
E,Ed-Fd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Fd_s_7_100-1.txt,Ed,Fd,7,100,1,95,1,objective,37,1.27929,11579,7997,0.54658,66.9251,4144,2150,0.636744,64.5116,7176,3809,0.585193,63.875,18240,12667,0.612615,68.414,107628,6140,101728,5.70484
E,Ed-Fd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Fd_s_7_100-1.txt,Ed,Fd,7,100,1,96,1,no_moves,23,0.756743,8593,5902,0.4939,71.3656,3281,1748,0.495423,69.2792,3247,1540,0.59026,65.5844,9012,6703,0.451141,76.4285,59790,3143,56768,5.25673
E,Ed-Fd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Fd_s_7_100-1.txt,Ed,Fd,7,100,1,97,1,objective,19,0.724458,8585,5900,0.430847,75.5085,3342,1770,0.386441,74.9153,2849,1472,0.523098,68.1386,7777,5677,0.383301,79.0206,56377,2570,53905,4.5586
E,Ed-Fd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Fd_s_7_100-1.txt,Ed,Fd,7,100,1,98,1,objective,33,1.02017,11848,8128,0.495694,72.8962,4596,2466,0.387672,76.1963,4732,2415,0.54617,68.2816,12621,9061,0.447633,76.1395,85028,4145,81035,4.87486
E,Ed-Fd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Fd_s_7_100-1.txt,Ed,Fd,7,100,1,99,1,objective,19,0.730123,8788,6022,0.460644,74.095,3444,1839,0.404568,74.8777,2823,1459,0.514736,68.4716,7716,5635,0.380657,79.1659,57124,2637,54589,4.61627
E,Ed-Fd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Fd_s_7_100-1.txt,Ed,Fd,7,100,1,100,1,objective,19,0.721534,8616,5896,0.449796,74.7626,3393,1810,0.369061,75.5801,2890,1529,0.510137,69.3918,7738,5602,0.39468,77.9007,56827,2612,54322,4.59641
E,Ed-Gd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Gd_s_7_100-1.txt,Ed,Gd,7,100,1,1,1,objective,17,0.513057,6855,4575,0.370055,77.9672,2874,1513,0.397224,72.0423,2275,1110,0.246847,81.8919,5508,4225,0.0643787,96.2604,38744,1795,37001,4.63298
